'id','aopf','hyg_lead_time','lrff','actual','average_dn','category','chinese_brand','clazz_id','competitor_lead_time','competitor_name','competitor_pricing','dealer_handling_cost','dealer_net','dealer_premium_percentage','dealer_pricing_premium','dealer_pricing_premium_percentage','dealer_street_pricing','market_share','model','plant','series','variance_percentage','color_id','country_id','created_at','created_by','latest_modified_at','latest_modified_by'
201,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,20.0,TCM,17179.47,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.07,'',,'',-0.3645153197392003,1546,315,,,2024-03-11 15:59:40.047,admin@gmail.com
202,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,20.0,KOMATSU FORKLIFT.,17798.55,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.27,'',,'',-0.31705391731348914,1552,315,,,2024-03-11 15:59:40.047,admin@gmail.com
203,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,12.0,Sumitomo (Japan),15941.31,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.26,'',,'',-0.47049709214612867,1541,315,,,2024-03-11 15:59:40.047,admin@gmail.com
204,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,12.0,Hyster,21667.8,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.24,'',,'',-0.08186571779322323,1533,315,,,2024-03-11 15:59:40.047,admin@gmail.com
205,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,12.0,Yale,22441.65,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.02,'',,'',-0.04456000338656026,1532,315,,,2024-03-11 15:59:40.048,admin@gmail.com
77,9,38.0,9,7,0.0,Order Picker,false,2,38.0,Hyster,33858.92,33858.92,0.0,0.1,0.0,0.0,33858.92,0.13,R30XM3,Greenville,H118,0.0,1533,247,,,2024-03-11 15:59:40.061,admin@gmail.com
79,9,38.0,9,7,0.0,Order Picker,false,2,75.0,Crown,33195.02,33858.92,0.0,0.1,0.0,0.0,33858.92,0.4,SP3500,Greenville,H118,-0.019999987949999774,1534,247,,,2024-03-11 15:59:40.061,admin@gmail.com
81,9,38.0,9,7,0.0,Order Picker,false,2,48.0,Jungheinrich,40663.9,33858.92,0.0,0.1,0.0,0.0,33858.92,0.1,EKS412,Greenville,H118,0.16734695885047923,1535,247,,,2024-03-11 15:59:40.061,admin@gmail.com
83,9,38.0,9,7,0.0,Order Picker,false,2,12.0,Clark,23236.51,33858.92,0.0,0.1,0.0,0.0,33858.92,0.25,OSX15,Greenville,H118,-0.45714309076535165,1527,247,,,2024-03-11 15:59:40.061,admin@gmail.com
114,29,40.0,31,17,2627.746994535519,Class 2 (VNA 1.3 - 2.5T),false,2,48.0,Jungheinrich,85294.12,110320.97830601093,2627.746994535519,0.1,262.77469945354096,0.002321095466922892,113211.5,0.6,'',Masate,B869,-0.3303880115001309,1535,257,,,2024-03-11 15:59:40.085,admin@gmail.com
116,29,40.0,31,17,2627.746994535519,Class 2 (VNA 1.3 - 2.5T),false,2,26.0,Linde,92279.41,110320.97830601093,2627.746994535519,0.1,262.77469945354096,0.002321095466922892,113211.5,0.1,'',Masate,B869,-0.22968140671308515,1539,257,,,2024-03-11 15:59:40.085,admin@gmail.com
107,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,2,40.0,Hyster,123400.53,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,0.03,'',Masate,B464,0.08011349195067398,1533,257,,,2024-03-11 15:59:40.117,admin@gmail.com
109,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,2,40.0,Yale,113211.5,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,0.03,'',Masate,B464,-0.0026762531468631405,1532,257,,,2024-03-11 15:59:40.117,admin@gmail.com
111,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,2,75.0,Crown,84558.82,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,0.25,'',Masate,B464,-0.3424321984759968,1534,257,,,2024-03-11 15:59:40.117,admin@gmail.com
113,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,2,48.0,Jungheinrich,85294.12,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,0.6,'',Masate,B464,-0.3308594148475429,1535,257,,,2024-03-11 15:59:40.117,admin@gmail.com
115,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,2,26.0,Linde,92279.41,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,0.1,'',Masate,B464,-0.23011712616212102,1539,257,,,2024-03-11 15:59:40.117,admin@gmail.com
117,9,38.0,9,7,0.0,Class 2 (Order Picker),false,2,38.0,HYG (USA),24313.87,24313.87,0.0,0.1,0.0,0.0,24313.87,0.06,'',Greenville,H118,0.0,1530,257,,,2024-03-11 15:59:40.130,admin@gmail.com
118,9,38.0,9,7,0.0,Class 2 (Order Picker),false,2,24.0,Toyota (SN),26277.37,24313.87,0.0,0.1,0.0,0.0,24313.87,0.28,'',Greenville,H118,0.0747220897677355,1537,257,,,2024-03-11 15:59:40.130,admin@gmail.com
65,181,15.0,203,95,460.53064426924067,Li-ion,false,1,12.0,Clark,13635.42,20607.786291303833,460.5306442692406,0.1,46.05306442692381,0.0021811242498319303,21114.37,0.44,'',Maximal,A3C4,-0.551871747582907,1527,247,,,2024-03-11 15:59:40.149,admin@gmail.com
67,181,15.0,203,95,460.53064426924067,Li-ion,false,1,12.0,Doosan/Hyundai,16557.29,20607.786291303833,460.5306442692406,0.1,46.05306442692381,0.0021811242498319303,21114.37,0.28,'',Maximal,A3C4,-0.27801246849133654,1528,247,,,2024-03-11 15:59:40.149,admin@gmail.com
69,181,15.0,203,95,460.53064426924067,Li-ion,true,1,2.0,Hangcha,19479.17,20607.786291303833,460.5306442692406,0.1,46.05306442692381,0.0021811242498319303,21114.37,0.15,'',Maximal,A3C4,-0.08631030297630364,1529,247,,,2024-03-11 15:59:40.149,admin@gmail.com
146,0,15.0,0,0,10000.0,Class 1 (Li-ion),false,1,24.0,Baoli,21846.15,14143.52,10000.0,0.1,1000.0,0.039771678746651225,25143.52,0.07,'',,'',-0.19671063322370297,1543,274,,,2024-03-11 15:59:40.217,admin@gmail.com
224,181,15.0,203,95,460.53064426924067,Class 1 (Lead Acid),false,1,24.0,Toyota,21237.4,23209.416291303834,460.5306442692406,0.1,46.05306442692381,0.0019418563175461212,23716.0,0.53,'',Maximal,A3C4,-0.11887769050952199,1537,326,,,2024-03-11 15:59:40.043,admin@gmail.com
226,181,15.0,203,95,460.53064426924067,Class 1 (Lead Acid),false,1,20.0,Nichiyu,19800.0,23209.416291303834,460.5306442692406,0.1,46.05306442692381,0.0019418563175461212,23716.0,0.2,'',Maximal,A3C4,-0.2001036901225719,1553,326,,,2024-03-11 15:59:40.043,admin@gmail.com
228,181,15.0,203,95,460.53064426924067,Class 1 (Lead Acid),false,1,20.0,Unicarrier,20460.0,23209.416291303834,460.5306442692406,0.1,46.05306442692381,0.0019418563175461212,23716.0,0.15,'',Maximal,A3C4,-0.16139066786055345,1547,326,,,2024-03-11 15:59:40.043,admin@gmail.com
230,181,15.0,203,95,460.53064426924067,Class 1 (Lead Acid),false,1,44.0,Jungheinrich,21219.0,23209.416291303834,460.5306442692406,0.1,46.05306442692381,0.0019418563175461212,23716.0,0.11,'',Maximal,A3C4,-0.11984792235387737,1535,326,,,2024-03-11 15:59:40.043,admin@gmail.com
232,181,15.0,203,95,460.53064426924067,Class 1 (Lead Acid),false,1,15.0,HYG (HYM),23716.0,23209.416291303834,460.5306442692406,0.1,46.05306442692381,0.0019418563175461212,23716.0,0.01,'',Maximal,A3C4,-0.0019418563175461212,1530,326,,,2024-03-11 15:59:40.044,admin@gmail.com
234,0,12.0,0,0,10000.0,Class 1 (Li-ion),true,1,2.0,Heli,14960.0,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.25,'',,'',-0.7327165775401069,1531,326,,,2024-03-11 15:59:40.097,admin@gmail.com
206,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,5.0,Toyota,19593.0,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.02,'',,'',-0.1964298473944777,1537,315,,,2024-03-11 15:59:40.048,admin@gmail.com
207,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,1,5.0,Mitsubishi,19593.0,11441.650000000001,10000.0,0.1,1000.0,0.04456000338656026,22441.65,0.11,'',,'',-0.1964298473944777,1538,315,,,2024-03-11 15:59:40.048,admin@gmail.com
253,0,40.0,0,0,10000.0,Class 2 (VNA 1.3-1.5T),false,2,40.0,Hyster,125321.24,109679.71,10000.0,0.1,1000.0,0.008286397108511447,120679.71,0.011,'',,'',0.029057564384137907,1533,326,,,2024-03-11 15:59:40.052,admin@gmail.com
254,0,40.0,0,0,10000.0,Class 2 (VNA 1.3-1.5T),false,2,40.0,Yale,120679.71,109679.71,10000.0,0.1,1000.0,0.008286397108511447,120679.71,0.011,'',,'',-0.008286397108511447,1532,326,,,2024-03-11 15:59:40.053,admin@gmail.com
255,0,40.0,0,0,10000.0,Class 2 (VNA 1.3-1.5T),false,2,36.0,BT,99792.84,109679.71,10000.0,0.1,1000.0,0.008286397108511447,120679.71,0.8791,'',,'',-0.21932304962961283,1544,326,,,2024-03-11 15:59:40.053,admin@gmail.com
256,0,40.0,0,0,10000.0,Class 2 (VNA 1.3-1.5T),false,2,48.0,Jungheinrich,88189.02,109679.71,10000.0,0.1,1000.0,0.008286397108511447,120679.71,0.022,'',,'',-0.3797603148328443,1535,326,,,2024-03-11 15:59:40.053,admin@gmail.com
257,0,40.0,0,0,10000.0,Class 2 (VNA 1.3-1.5T),false,2,26.0,Linde,99792.84,109679.71,10000.0,0.1,1000.0,0.008286397108511447,120679.71,0.022,'',,'',-0.21932304962961283,1539,326,,,2024-03-11 15:59:40.053,admin@gmail.com
258,0,40.0,0,0,10000.0,Class 2 (VNA 1.3-1.5T),false,2,75.0,Crown,92830.55,109679.71,10000.0,0.1,1000.0,0.008286397108511447,120679.71,0.0549,'',,'',-0.3107722619331675,1534,326,,,2024-03-11 15:59:40.053,admin@gmail.com
325,0,22.0,0,0,10000.0,Class 5 (LPG),false,6,22.0,HYG IRIS (Probable SOP),21723.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.0157,'',,'',-0.046034157344749804,1530,274,2024-03-11 15:59:39.833,admin@gmail.com,2024-03-11 15:59:40.073,admin@gmail.com
326,0,22.0,0,0,10000.0,Class 5 (LPG),false,6,24.0,Crown,28079.05,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.1571,'',,'',0.19074897476944552,1534,274,2024-03-11 15:59:39.833,admin@gmail.com,2024-03-11 15:59:40.073,admin@gmail.com
431,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),true,6,2.0,Hang Cha (China- Japanese engine),12787.72,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.3509,'',,'',-0.36721166869465405,1529,335,2024-03-11 15:59:39.870,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
432,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),true,6,2.0,HeLi. (China- Japanese engine ),13853.37,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.3158,'',,'',-0.2620409330004179,1531,335,2024-03-11 15:59:39.870,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
433,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,6,24.0,Toyota.(Japan),24640.74,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.1754,'',,'',0.2904628675924506,1537,335,2024-03-11 15:59:39.871,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
434,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,6,20.0,Mitsubishi (Japan),21611.25,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.0526,'',,'',0.19099913239632135,1538,335,2024-03-11 15:59:39.871,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
435,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,6,21.0,KOMATSU FORKLIFT.(Japan),27067.35,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.0526,'',,'',0.35407345011609925,1552,335,2024-03-11 15:59:39.871,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
436,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,6,11.0,HYG (SN),24513.95,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.0351,'',,'',0.2867930300910298,1530,335,2024-03-11 15:59:39.871,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
437,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,6,15.0,HYG (HYM),16483.52,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,0.0175,'',,'',-0.060666653724447205,1530,335,2024-03-11 15:59:39.872,admin@gmail.com,2024-03-11 15:59:40.078,admin@gmail.com
279,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,48.0,Mitsubishi,62115.0,52388.0,10000.0,0.1,1000.0,0.015775856629014956,63388.0,0.0341,'',,'',-0.03659341543910489,1538,335,,,2024-03-11 15:59:40.089,admin@gmail.com
280,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,75.0,Crown,63319.0,52388.0,10000.0,0.1,1000.0,0.015775856629014956,63388.0,0.4545,'',,'',-0.016882768205435966,1534,335,,,2024-03-11 15:59:40.089,admin@gmail.com
281,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,38.0,Raymond,62445.41,52388.0,10000.0,0.1,1000.0,0.015775856629014956,63388.0,0.1136,'',,'',-0.031108611505633422,1540,335,,,2024-03-11 15:59:40.089,admin@gmail.com
282,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,46.0,Hyster,62052.0,52388.0,10000.0,0.1,1000.0,0.015775856629014956,63388.0,0.1705,'',,'',-0.03764584541997035,1533,335,,,2024-03-11 15:59:40.089,admin@gmail.com
283,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,49.0,Yale,63388.0,52388.0,10000.0,0.1,1000.0,0.015775856629014956,63388.0,0.2273,'',,'',-0.015775856629014956,1532,335,,,2024-03-11 15:59:40.089,admin@gmail.com
272,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,28.0,Linde,51420.0,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.3684,'',Masate,D435,0.37116539180141134,1539,335,,,2024-03-11 15:59:40.093,admin@gmail.com
273,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,28.0,Jungheinrich,51354.0,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.2105,'',Masate,D435,0.37035721553196577,1535,335,,,2024-03-11 15:59:40.093,admin@gmail.com
274,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,38.0,Still,51300.0,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.1263,'',Masate,D435,0.3696944336535784,1536,335,,,2024-03-11 15:59:40.093,admin@gmail.com
275,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,24.0,BT,55022.0,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.0526,'',Masate,D435,0.41233187536673643,1544,335,,,2024-03-11 15:59:40.093,admin@gmail.com
276,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,18.0,Hyster,50494.46,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.1053,'',Masate,D435,0.35963914549098197,1533,335,,,2024-03-11 15:59:40.093,admin@gmail.com
277,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,18.0,Yale,52405.0,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.1263,'',Masate,D435,0.3829849145392342,1532,335,,,2024-03-11 15:59:40.093,admin@gmail.com
278,57,17.0,61,18,946.4555357142856,Class 2 (MMRT 1.3 - 1.5T),false,2,17.0,HYG (China),32240.03,31198.928910714283,946.4555357142857,0.1,94.64555357143036,0.002935653396458699,32240.03,0.0105,'',Masate,D435,-0.002935653396458699,1530,335,,,2024-03-11 15:59:40.093,admin@gmail.com
235,0,12.0,0,0,10000.0,Class 1 (Li-ion),true,1,2.0,Hangcha,14960.0,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.16,'',,'',-0.7327165775401069,1529,326,,,2024-03-11 15:59:40.097,admin@gmail.com
236,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,44.0,Jungheinrich,24750.0,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.09,'',,'',-0.047330909090909035,1535,326,,,2024-03-11 15:59:40.098,admin@gmail.com
237,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,15.0,HYG (China),21237.4,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.01,'',,'',-0.2205561886106584,1530,326,,,2024-03-11 15:59:40.098,admin@gmail.com
238,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,44.0,iMOW,12760.0,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.06,'',,'',-1.031460815047022,1556,326,,,2024-03-11 15:59:40.098,admin@gmail.com
239,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,24.0,Toyota (China Li-ion),30339.15,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.03,'',,'',0.14561086912454707,1537,326,,,2024-03-11 15:59:40.098,admin@gmail.com
240,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,20.0,Mistsubish (China),23837.9,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.01,'',,'',-0.08740451130342845,1538,326,,,2024-03-11 15:59:40.098,admin@gmail.com
241,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,20.0,Unicarrier (Japan),23837.9,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.01,'',,'',-0.08740451130342845,1547,326,,,2024-03-11 15:59:40.098,admin@gmail.com
242,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,22.0,Others (China),16253.12,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.37,'',,'',-0.5948593254710478,1550,326,,,2024-03-11 15:59:40.098,admin@gmail.com
243,0,12.0,0,0,10000.0,Class 1 (Li-ion),false,1,12.0,HYG (Japan),24921.44,13921.439999999999,10000.0,0.1,1000.0,0.04012609223223056,24921.44,0.01,'',,'',-0.04012609223223056,1530,326,,,2024-03-11 15:59:40.098,admin@gmail.com
397,0,15.0,0,0,10000.0,Class 5 (3T),false,6,20.0,Mitsubishi,14703.15,5467.529999999999,10000.0,0.1,1000.0,0.0607255611497292,16467.53,0.7,HYM 3T,,'',-0.1880127727731812,1538,315,2024-03-11 15:59:39.857,admin@gmail.com,2024-03-11 15:59:40.112,admin@gmail.com
398,0,15.0,0,0,10000.0,Class 5 (3T),false,6,15.0,Hyster,16190.37,5467.529999999999,10000.0,0.1,1000.0,0.0607255611497292,16467.53,0.02,HYM 3T,,'',-0.07888392915047636,1533,315,2024-03-11 15:59:39.857,admin@gmail.com,2024-03-11 15:59:40.112,admin@gmail.com
399,0,15.0,0,0,10000.0,Class 5 (3T),false,6,15.0,Yale,16467.53,5467.529999999999,10000.0,0.1,1000.0,0.0607255611497292,16467.53,0.01,HYM 3T,,'',-0.0607255611497292,1532,315,2024-03-11 15:59:39.857,admin@gmail.com,2024-03-11 15:59:40.112,admin@gmail.com
400,0,15.0,0,0,10000.0,Class 5 (3T),false,6,20.0,Caterpillar,16480.0,5467.529999999999,10000.0,0.1,1000.0,0.0607255611497292,16467.53,0.0,HYM 3T,,'',-0.05992293689320381,1555,315,2024-03-11 15:59:39.857,admin@gmail.com,2024-03-11 15:59:40.112,admin@gmail.com
401,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,20.0,Toyota,16560.39,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.41,SN 3.5T,,'',-1.334123773655089,1537,315,2024-03-11 15:59:39.858,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
402,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,25.0,TCM,23370.27,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.04,SN 3.5T,,'',-0.6539817468946657,1546,315,2024-03-11 15:59:39.858,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
403,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,17.0,KOMATSU FORKLIFT.,23911.97,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.24,SN 3.5T,,'',-0.6165125667186768,1552,315,2024-03-11 15:59:39.858,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
404,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,20.0,Sumitomo (Japan),17489.01,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.02,SN 3.5T,,'',-1.2101879980627837,1541,315,2024-03-11 15:59:39.858,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
405,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,11.0,Hyster,22898.22,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.26,SN 3.5T,,'',-0.6880788113661236,1533,315,2024-03-11 15:59:39.859,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
406,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,11.0,Yale,22132.11,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.02,SN 3.5T,,'',-0.7465121942733882,1532,315,2024-03-11 15:59:39.859,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
407,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,20.0,Toyota,24144.12,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.25,HYM 3.5T,,'',-0.6009695114172727,1537,315,2024-03-11 15:59:39.859,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
408,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,20.0,Mitsubishi,18185.48,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.73,HYM 3.5T,,'',-1.1255419158581461,1538,315,2024-03-11 15:59:39.859,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
409,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,15.0,Hyster,19934.38,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.02,HYM 3.5T,,'',-0.9390620626274807,1533,315,2024-03-11 15:59:39.860,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
410,0,15.0,0,0,10000.0,Class 5 (3.5T),false,6,15.0,Yale,37654.0,26654.0,10000.0,0.1,1000.0,0.026557603441865404,37654.0,0.0,HYM 3.5T,,'',-0.026557603441865404,1532,315,2024-03-11 15:59:39.860,admin@gmail.com,2024-03-11 15:59:40.121,admin@gmail.com
340,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,Toyota (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.06,'',,'',-0.05103863624763946,1537,293,2024-03-11 15:59:39.838,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
341,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,Mitsubishi (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.22,'',,'',-0.05103863624763946,1538,293,2024-03-11 15:59:39.838,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
342,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,CAT (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.16,'',,'',-0.05103863624763946,1549,293,2024-03-11 15:59:39.839,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
343,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,Clark (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.04,'',,'',-0.05103863624763946,1527,293,2024-03-11 15:59:39.839,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
344,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,HYG (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.11,'',,'',-0.05103863624763946,1530,293,2024-03-11 15:59:39.840,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
345,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,Others (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.27,'',,'',-0.05103863624763946,1550,293,2024-03-11 15:59:39.840,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
350,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,5.0,HYG (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,0.15,'',,'',-0.05103863624763946,1530,293,2024-03-11 15:59:39.841,admin@gmail.com,2024-03-11 15:59:40.126,admin@gmail.com
284,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,2,28.0,Linde,129737.99,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,0.1042,'',,'',-0.1083473699569417,1539,335,,,2024-03-11 15:59:40.134,admin@gmail.com
285,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,2,48.0,Jungheinrich,126245.0,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,0.7292,'',,'',-0.13901350548536584,1535,335,,,2024-03-11 15:59:40.134,admin@gmail.com
286,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,2,75.0,Crown,141921.0,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,0.0104,'',,'',-0.013202838198716253,1534,335,,,2024-03-11 15:59:40.134,admin@gmail.com
287,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,2,38.0,Still,125371.18,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,0.1042,'',,'',-0.14695227403937666,1536,335,,,2024-03-11 15:59:40.134,admin@gmail.com
288,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,2,40.0,Hyster,138510.92,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,0.0208,'',,'',-0.03814746158642218,1533,335,,,2024-03-11 15:59:40.134,admin@gmail.com
289,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,2,40.0,Yale,142794.76,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,0.0313,'',,'',-0.007003058095409103,1532,335,,,2024-03-11 15:59:40.134,admin@gmail.com
