'hours','created_at','created_by','latest_modified_at','latest_modified_by','residualvaluepercent','years','product'
1201000,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.017373528867280996,2023,7257
603250,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.04963865390651713,2023,7257
60750,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.10331044844293878,2023,7257
363000,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.12471711794012429,2023,7257
243000,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.14643402902422553,2023,7257
601750,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.06453025007847227,2023,7257
842750,2024-04-08 10:29:57.942,admin@gmail.com,2024-04-08 10:29:57.942,admin@gmail.com,0.01954521997569112,2023,7257
241500,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.17652746295505153,2023,7257
72500,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.08624716116257351,2023,7257
723250,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.029162709170078814,2023,7257
36750,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.1935907502354168,2023,7257
481750,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.11634059509339953,2023,7257
721750,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.03878019836446651,2023,7257
361750,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.1420906468074053,2023,7257
1201250,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.015201837758870872,2023,7257
603000,2024-04-08 10:29:57.943,admin@gmail.com,2024-04-08 10:29:57.943,admin@gmail.com,0.051810345014927255,2023,7257
842000,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.026060293300921494,2023,7257
243250,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.13991895569899515,2023,7257
601500,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.06887363229529252,2023,7257
481500,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.12068397731021978,2023,7257
242000,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.1634973163045908,2023,7257
364000,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.10765383065975903,2023,7257
361250,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.1507774112410458,2023,7257
483000,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.10331044844293878,2023,7257
24750,2024-04-08 10:29:57.944,admin@gmail.com,2024-04-08 10:29:57.944,admin@gmail.com,0.22368418416624283,2023,7257
72750,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.07756039672893301,2023,7257
722750,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.03133440027848894,2023,7257
961250,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.021716911084101245,2023,7257
84500,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.06887363229529252,2023,7257
842250,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.02388860219251137,2023,7257
361000,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.1548105518709503,2023,7257
483250,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.09896706622611853,2023,7257
36500,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.23237094859988333,2023,7257
843500,2024-04-08 10:29:57.945,admin@gmail.com,2024-04-08 10:29:57.945,admin@gmail.com,0.017373528867280996,2023,7257
242250,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.15915393408777054,2023,7257
603750,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.04529527168969688,2023,7257
243500,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.1334038823737648,2023,7257
724000,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.026060293300921494,2023,7257
721250,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.051810345014927255,2023,7257
483750,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.09059054337939376,2023,7257
722500,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.032265125039236134,2023,7257
362500,2024-04-08 10:29:57.946,admin@gmail.com,2024-04-08 10:29:57.946,admin@gmail.com,0.13123219126535465,2023,7257
1202000,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.008686764433640498,2023,7257
602250,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.05832541834015763,2023,7257
603500,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.047466962798107006,2023,7257
843750,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.017373528867280996,2023,7257
242500,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.1548105518709503,2023,7257
722250,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.03350609138689906,2023,7257
961750,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.017373528867280996,2023,7257
723500,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.02823198440933162,2023,7257
483500,2024-04-08 10:29:57.947,admin@gmail.com,2024-04-08 10:29:57.947,admin@gmail.com,0.09462368400929828,2023,7257
362750,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.12812977539619735,2023,7257
961500,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.017373528867280996,2023,7257
602000,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.06049710944856775,2023,7257
1081750,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.017373528867280996,2023,7257
843000,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.017373528867280996,2023,7257
841500,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.03443681614764626,2023,7257
242750,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.1507774112410458,2023,7257
961000,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.026060293300921494,2023,7257
362250,2024-04-08 10:29:57.948,admin@gmail.com,2024-04-08 10:29:57.948,admin@gmail.com,0.1346448487214277,2023,7257
482000,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.11199721287657928,2023,7257
722000,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.03443681614764626,2023,7257
843250,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.017373528867280996,2023,7257
362000,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.13774726459058503,2023,7257
482250,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.10982552176816915,2023,7257
602750,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.05398203612333738,2023,7257
84750,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.06049710944856775,2023,7257
1081500,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.017373528867280996,2023,7257
841750,2024-04-08 10:29:57.949,admin@gmail.com,2024-04-08 10:29:57.949,admin@gmail.com,0.030403675517741743,2023,7257
241750,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.17001238962982118,2023,7257
723000,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.030403675517741743,2023,7257
482750,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.1054821395513489,2023,7257
1201500,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.013030146650460747,2023,7257
721500,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.043123580581286756,2023,7257
1081250,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.017373528867280996,2023,7257
604000,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.043123580581286756,2023,7257
601250,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.07756039672893301,2023,7257
841000,2024-04-08 10:29:57.950,admin@gmail.com,2024-04-08 10:29:57.950,admin@gmail.com,0.043123580581286756,2023,7257
602500,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.056153727231747504,2023,7257
363500,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.11634059509339953,2023,7257
241000,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.1808708451718718,2023,7257
481250,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.12906050015694454,2023,7257
484000,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.08624716116257351,2023,7257
723750,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.02699101806166869,2023,7257
482500,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.10765383065975903,2023,7257
1201750,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.010858455542050623,2023,7257
60500,2024-04-08 10:29:57.951,admin@gmail.com,2024-04-08 10:29:57.951,admin@gmail.com,0.12906050015694454,2023,7257
241250,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.17869915406346168,2023,7257
601000,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.08624716116257351,2023,7257
244000,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.12068397731021978,2023,7257
48750,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.1634973163045908,2023,7257
363750,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.11199721287657928,2023,7257
841250,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.03878019836446651,2023,7257
842500,2024-04-08 10:29:57.952,admin@gmail.com,2024-04-08 10:29:57.952,admin@gmail.com,0.021716911084101245,2023,7257
844000,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.017373528867280996,2023,7257
1081000,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.017373528867280996,2023,7257
363250,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.12068397731021978,2023,7377
243750,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.12688880904853442,2023,7377
48500,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.18924736801859657,2023,7377
721000,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.06049710944856775,2023,7377
481000,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.13774726459058503,2023,7377
962000,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.017373528867280996,2023,7377
361500,2024-04-08 10:29:57.953,admin@gmail.com,2024-04-08 10:29:57.953,admin@gmail.com,0.14643402902422553,2023,7377
1082000,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.017373528867280996,2023,7377
1201000,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.017373528867280996,2023,7377
603250,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.04963865390651713,2023,7377
60750,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.10331044844293878,2023,7377
363000,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.12471711794012429,2023,7377
243000,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.14643402902422553,2023,7377
601750,2024-04-08 10:29:57.954,admin@gmail.com,2024-04-08 10:29:57.954,admin@gmail.com,0.06453025007847227,2023,7377
842750,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.01954521997569112,2023,7377
241500,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.17652746295505153,2023,7377
72500,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.08624716116257351,2023,7377
723250,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.029162709170078814,2023,7377
36750,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.1935907502354168,2023,7377
481750,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.11634059509339953,2023,7377
721750,2024-04-08 10:29:57.955,admin@gmail.com,2024-04-08 10:29:57.955,admin@gmail.com,0.03878019836446651,2023,7377
361750,2024-04-08 10:29:57.956,admin@gmail.com,2024-04-08 10:29:57.956,admin@gmail.com,0.1420906468074053,2023,7377
1201250,2024-04-08 10:29:57.956,admin@gmail.com,2024-04-08 10:29:57.956,admin@gmail.com,0.015201837758870872,2023,7377
603000,2024-04-08 10:29:57.956,admin@gmail.com,2024-04-08 10:29:57.956,admin@gmail.com,0.051810345014927255,2023,7377
842000,2024-04-08 10:29:57.956,admin@gmail.com,2024-04-08 10:29:57.956,admin@gmail.com,0.026060293300921494,2023,7377
243250,2024-04-08 10:29:57.956,admin@gmail.com,2024-04-08 10:29:57.956,admin@gmail.com,0.13991895569899515,2023,7377
601500,2024-04-08 10:29:57.956,admin@gmail.com,2024-04-08 10:29:57.956,admin@gmail.com,0.06887363229529252,2023,7377
481500,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.12068397731021978,2023,7377
242000,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.1634973163045908,2023,7377
364000,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.10765383065975903,2023,7377
361250,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.1507774112410458,2023,7377
483000,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.10331044844293878,2023,7377
24750,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.22368418416624283,2023,7377
72750,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.07756039672893301,2023,7377
722750,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.03133440027848894,2023,7377
961250,2024-04-08 10:29:57.957,admin@gmail.com,2024-04-08 10:29:57.957,admin@gmail.com,0.021716911084101245,2023,7377
84500,2024-04-08 10:29:57.958,admin@gmail.com,2024-04-08 10:29:57.958,admin@gmail.com,0.06887363229529252,2023,7377
842250,2024-04-08 10:29:57.958,admin@gmail.com,2024-04-08 10:29:57.958,admin@gmail.com,0.02388860219251137,2023,7377
361000,2024-04-08 10:29:57.958,admin@gmail.com,2024-04-08 10:29:57.958,admin@gmail.com,0.1548105518709503,2023,7377
483250,2024-04-08 10:29:57.958,admin@gmail.com,2024-04-08 10:29:57.958,admin@gmail.com,0.09896706622611853,2023,7377
36500,2024-04-08 10:29:57.958,admin@gmail.com,2024-04-08 10:29:57.958,admin@gmail.com,0.23237094859988333,2023,7377
843500,2024-04-08 10:29:57.958,admin@gmail.com,2024-04-08 10:29:57.958,admin@gmail.com,0.017373528867280996,2023,7377
242250,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.15915393408777054,2023,7377
603750,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.04529527168969688,2023,7377
243500,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.1334038823737648,2023,7377
724000,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.026060293300921494,2023,7377
721250,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.051810345014927255,2023,7377
483750,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.09059054337939376,2023,7377
722500,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.032265125039236134,2023,7377
362500,2024-04-08 10:29:57.959,admin@gmail.com,2024-04-08 10:29:57.959,admin@gmail.com,0.13123219126535465,2023,7377
1202000,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.008686764433640498,2023,7377
602250,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.05832541834015763,2023,7377
603500,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.047466962798107006,2023,7377
843750,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.017373528867280996,2023,7377
242500,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.1548105518709503,2023,7377
722250,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.03350609138689906,2023,7377
961750,2024-04-08 10:29:57.960,admin@gmail.com,2024-04-08 10:29:57.960,admin@gmail.com,0.017373528867280996,2023,7377
723500,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.02823198440933162,2023,7377
483500,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.09462368400929828,2023,7377
362750,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.12812977539619735,2023,7377
961500,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.017373528867280996,2023,7377
602000,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.06049710944856775,2023,7377
1081750,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.017373528867280996,2023,7377
843000,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.017373528867280996,2023,7377
841500,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.03443681614764626,2023,7377
242750,2024-04-08 10:29:57.961,admin@gmail.com,2024-04-08 10:29:57.961,admin@gmail.com,0.1507774112410458,2023,7377
961000,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.026060293300921494,2023,7377
362250,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.1346448487214277,2023,7377
482000,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.11199721287657928,2023,7377
722000,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.03443681614764626,2023,7377
843250,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.017373528867280996,2023,7377
362000,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.13774726459058503,2023,7377
482250,2024-04-08 10:29:57.962,admin@gmail.com,2024-04-08 10:29:57.962,admin@gmail.com,0.10982552176816915,2023,7377
602750,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.05398203612333738,2023,7377
84750,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.06049710944856775,2023,7377
1081500,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.017373528867280996,2023,7377
841750,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.030403675517741743,2023,7377
241750,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.17001238962982118,2023,7377
723000,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.030403675517741743,2023,7377
482750,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.1054821395513489,2023,7377
1201500,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.013030146650460747,2023,7377
721500,2024-04-08 10:29:57.963,admin@gmail.com,2024-04-08 10:29:57.963,admin@gmail.com,0.043123580581286756,2023,7377
1081250,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.017373528867280996,2023,7377
604000,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.043123580581286756,2023,7377
601250,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.07756039672893301,2023,7377
841000,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.043123580581286756,2023,7377
602500,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.056153727231747504,2023,7377
363500,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.11634059509339953,2023,7377
241000,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.1808708451718718,2023,7377
481250,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.12906050015694454,2023,7377
484000,2024-04-08 10:29:57.964,admin@gmail.com,2024-04-08 10:29:57.964,admin@gmail.com,0.08624716116257351,2023,7377
723750,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.02699101806166869,2023,7377
482500,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.10765383065975903,2023,7377
1201750,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.010858455542050623,2023,7377
60500,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.12906050015694454,2023,7377
241250,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.17869915406346168,2023,7377
601000,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.08624716116257351,2023,7377
244000,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.12068397731021978,2023,7377
48750,2024-04-08 10:29:57.965,admin@gmail.com,2024-04-08 10:29:57.965,admin@gmail.com,0.1634973163045908,2023,7377
363750,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.11199721287657928,2023,7377
841250,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.03878019836446651,2023,7377
842500,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.021716911084101245,2023,7377
844000,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.017373528867280996,2023,7377
1081000,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.017373528867280996,2023,7377
363250,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.12059829087034232,2023,7247
243750,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.1270068956992011,2023,7247
48500,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.18934514267082733,2023,7247
721000,2024-04-08 10:29:57.966,admin@gmail.com,2024-04-08 10:29:57.966,admin@gmail.com,0.06029914543517116,2023,7247
481000,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.13778500382046358,2023,7247
962000,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.01747801316961483,2023,7247
361500,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.1462327101857774,2023,7247
1082000,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.01747801316961483,2023,7247
1201000,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.01747801316961483,2023,7247
603250,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.04952103731390869,2023,7247
60750,2024-04-08 10:29:57.967,admin@gmail.com,2024-04-08 10:29:57.967,admin@gmail.com,0.10341157792022107,2023,7247
